id,target
157996,2811761.56378859
108954,1883849.6671891669
200857,8345929.157513113
72173,490005.67158007977
106183,1355766.8031339392
12328,1329836.7500839469
264481,2527375.529896644
96134,4843233.506480005
129425,4596538.267632487
80441,1420722.3114788192
260522,1605014.3875215896
72154,1390286.9520147454
93234,901296.2114016099
58502,1852356.2729031804
277308,4388452.386948835
151009,1135923.6350359078
90763,1212174.3930154196
275585,1104346.4282125956
77424,4101040.8220792417
50947,565216.0824382537
86003,2570892.371017811
202926,1685196.9621591717
52894,6487742.894563542
152519,2388010.136978867
145898,1964144.9788343052
133627,1467937.4092180762
113025,1139559.8088470318
216655,4491852.00570926
173878,6963905.114347142
73954,2206867.629775431
257397,706798.2265661086
103663,1953761.9756387565
281910,1529126.518427061
104079,1134103.59008908
83563,3801629.047922239
28436,1201103.8313935064
206395,531711.784182381
239720,2134840.9777570963
35659,569697.536455003
267856,1901809.5674662353
25953,1636620.6407417157
108843,1448097.4919341346
50565,1957384.534727469
241574,1198573.2612004653
214651,1153084.2847898798
14904,1139870.973919882
142217,2116845.772000839
53741,5570307.111981937
17917,2426779.9719636557
46527,390346.6668053752
254258,2678042.924626331
117732,2447738.948245051
84721,2048742.1325979512
283229,1783326.2936291185
174501,2018130.838156319
122944,1266361.982362682
1934,477006.638320325
275793,684231.3964080967
123228,1494347.8967016367
24600,3128895.4716316997
230991,1925462.8160906238
56772,2289842.7089381544
147503,1070125.635913763
85741,1545727.0367407855
69716,1650163.7784543135
264260,2049240.3843765217
65737,1169893.481716148
99254,5235070.327007931
223411,2139484.7481303583
116646,1204497.8447652631
75954,881297.6157740991
125531,1909652.6370748647
236312,1824851.3158728385
76948,3153116.09977865
145527,5121251.876294678
164479,1681133.7826680257
282478,1723758.9099887772
110104,3528523.323650912
276716,1291957.7174380987
21142,5714047.007088202
151238,1142033.5963866485
286033,1896804.902483789
94009,1110848.9772706556
109338,1650128.8311483103
148928,1159544.2289346012
286038,2406140.9574514483
29163,3606994.029039102
202367,2099580.6434675674
37813,2631922.299050079
55174,2327520.427275638
113507,618393.3921339163
200332,2033064.7873772797
273190,1514123.3590465588
242354,6096234.626833221
93315,1147146.0160173678
265463,1366478.549222838
290432,3680260.388560172
237127,640735.8562250503
92371,2116858.7810458806
32067,1501355.75778029
153031,1799527.2815432134
211606,1557545.2164463468
224439,2207314.05006332
12783,1408688.369257056
281291,3641661.1346817524
281984,1802422.5090956602
265609,3623974.4099251227
230594,1332189.8894734604
22981,2240357.161119026
68319,3967672.532924775
11283,1759479.6759181973
32854,2274008.00545221
190653,1083694.1775464446
154922,7563501.632493099
197081,1170893.658622537
128025,1108678.15115583
91677,606570.9919639837
136087,2064637.4774863636
182705,1118539.5342981936
279387,1142455.9161692893
4956,4566948.093455507
157145,2504200.4291423596
48688,1405340.685234042
249114,1060147.7436601538
56226,2413119.8205807963
36312,3710619.340384288
105698,1607436.588041508
229007,5684267.571983522
176855,4812858.617728786
22354,3047037.4731230265
207970,1140051.6532264529
297214,2707255.177638959
135511,1620574.2804481182
260469,3617318.5065762335
293208,4481480.869124223
134761,752151.7519485664
272312,1108079.4849277465
145389,1148228.2864301351
32197,1695851.3701965762
186084,2794923.642319015
271387,515304.7876038591
132995,1266756.509212597
192595,1182714.2719643647
290210,435190.180955274
83443,3766367.5120972623
124860,4778085.8203859795
7705,2136253.342987007
260422,2087294.5756482107
181743,3227591.4010879043
290212,4610106.369232325
9061,4369540.43675416
21022,2248141.569105234
292036,1175455.1403427683
205024,2165976.4754733853
255239,879915.7650554053
55356,773054.2944010283
40148,1824210.1575943984
262338,2465023.1582868034
157872,2001104.736953807
4086,4170020.608422432
1708,1941816.9677428773
199518,1025058.3866189283
278815,2844700.143970187
295018,2926265.5741544235
118980,1446644.2834811292
122442,2184942.6025736188
247466,714906.6999140905
253410,2763496.1756190616
238889,3937617.7110055853
196664,1226023.2649246051
290464,1313125.841679982
193963,4523869.333366592
7875,4988569.676807641
98708,1824646.0002034097
119110,1031592.008311443
138008,1716180.3533625081
12951,1307097.3340688474
192497,5594444.879556131
163408,1295664.5440412282
261640,2226284.115873843
6869,1997934.282473035
165580,3313934.107258973
136767,1079876.0988440362
225731,1696815.6824923032
3022,1290951.5871157248
196076,1180162.2094313994
234587,1041446.6640577584
66309,2188405.8736529658
57974,1802324.1607449392
140097,1161042.295370926
32336,2693603.1391597404
60783,1048629.0940576748
230910,1269178.1362615374
26786,1925025.5738668584
138068,704921.1826811539
180764,2740738.5614739913
219326,1591571.487210986
231866,2017268.88993884
67828,3846244.266300838
204206,5351711.072238706
37390,1969681.5461302039
37186,1547155.3256135304
84334,1584607.2998994824
71283,1499813.136311011
148429,5807680.880152699
7614,5807769.923044597
140256,1850079.5385004822
41175,1492272.9687256757
204658,3674915.574469379
254,1659021.5908657108
291739,1910388.2646422463
78120,2464023.791557008
243905,1731638.852374211
100629,2686738.049915199
10320,1134555.5475388358
39112,2226745.843516079
165420,1616195.6582900612
79869,4264266.122965057
40303,4917534.353229521
44931,896443.4743631408
183655,2285891.0673331753
275748,1518152.9225100717
244053,1534371.36103161
112183,415548.02763967594
23550,1128603.8907459483
167445,3916897.742488289
47663,3530132.9645841275
233486,618972.8169187569
214669,1595169.7429339138
193840,2983259.875664271
237418,1759150.900945607
178557,1249639.4511382342
261996,1287546.2106447825
197206,875565.2936331299
14423,1122597.9297149049
217456,1581872.8244750754
3491,1233553.3986253787
85439,4994310.403539071
172233,1057349.5843492777
116132,4535647.608479724
144546,2498228.3634642037
208036,1675274.5300814395
242688,1862066.1673739455
168749,2477192.9749536556
69768,3869273.7301843185
136620,2690832.028752116
296697,2535027.881686642
155710,671772.32982637
260326,1286527.5183507868
72034,3880624.3951187255
282627,887380.487175423
205225,1330801.7774817483
257409,687467.4493744256
294246,1992994.5136007473
121044,6211624.032678384
293316,1107380.6000813355
40795,1571309.3694733053
204324,2026256.436432221
18386,2331772.7824668977
229140,1847180.4698628588
50559,1753943.5253082376
99134,2259567.9955982766
147027,4054486.7719157217
49,2411233.8214176116
283905,1983512.5900595211
134705,1840678.8205131951
99117,1258258.1453112364
99095,1213714.3737316174
155252,1204479.1747829572
254189,766002.4640817337
291695,1164321.1194345993
103503,1539931.2241446003
126176,1719627.276849044
56197,837772.2489594955
232602,799821.3074546683
176023,1106724.857184473
297580,1834710.9291166102
19701,1929502.1826535005
246188,1006925.7151105854
199493,1361091.4957135906
186419,2286416.8252398837
229402,1167425.6623219585
158343,2368940.9681105684
179257,1655065.902644924
142785,613264.2252096846
264280,3653656.3429946094
73884,1918080.8684387966
183130,1900211.1912627248
20963,5274949.7418362675
189828,4074345.580362125
294413,1071086.2990729674
130633,1173123.5654892316
245740,1257130.7237510984
289680,1184065.006917924
7411,870777.5698787895
92893,4752324.050606599
257980,1197804.408742679
99474,1421700.3675619576
233340,1135921.934069301
153240,1086711.8947084907
214630,2134400.896872321
92817,5668183.23033506
221699,1813111.4393306235
84497,1997618.1949811757
7299,3095841.3752061804
79997,575298.1320670239
11546,4073855.654064523
289616,5160298.336118578
241580,1823232.9311307613
174983,1015456.1630697703
165383,793046.6348361092
214886,3723063.572868624
272546,1892445.4588633971
90310,1153428.7958440261
134340,1976415.3685786563
61470,1402722.5489768342
187438,2640761.1128402837
5863,3714365.7032901887
39768,1533689.4707639548
8139,1121215.1725815432
51750,1915645.7590114123
177439,1149111.8276616677
203052,1468695.5033675202
154369,3384154.816563546
238730,2041764.4380122453
214071,4335364.429763469
276168,2099136.578649829
195587,1397180.7442746176
233106,1153393.9234720052
21793,1530875.6553695553
178749,4268595.796758663
31118,2504260.418784263
64773,5175806.989477728
31621,1030261.9302232866
103337,4511395.162872526
200409,1360404.5900852052
184920,1832724.582294302
157342,5216447.363717392
189250,4559620.295071802
114062,1379471.2200077474
142365,1219858.6688345599
126890,1290075.1380971868
83842,2708536.250468144
50057,2998319.6546957456
289868,2599140.502935732
193503,2886587.5564157106
227457,4709992.40939619
72869,2540683.776047512
159872,468713.70735811157
245879,2147230.566472982
115807,4267706.170747345
95085,1588766.478293588
17638,1482385.5580483887
146319,3419618.9200853743
116428,5108801.767170168
210919,5796642.2591825845
70784,3032378.555425427
114704,1497803.9789321192
47739,3872306.4638518407
24542,2703835.6006356115
175423,1101067.5868742475
132836,1172812.7369260036
198167,1336066.9761389897
24662,4607079.8708939785
72790,1550436.0511535895
217198,2862585.3013639147
285096,856127.4225509263
132313,664218.7749774256
35962,1607020.7573895797
4087,1718526.8692818186
9163,1058643.8933969592
158831,1707376.4530906125
240408,1305415.0184750347
3410,2314642.6539748833
70579,4181046.1823386056
168261,720434.5928495611
149658,2010143.9808717857
263064,1933906.973119741
199838,1521747.7955838307
185052,6475704.452071117
111380,1634560.4058948446
235727,2828699.202111878
25176,6754074.739073999
143527,1110316.5710594014
14237,1032892.6622421772
194518,2203527.956502422
74547,1595832.9526729516
17024,3998864.33758524
242415,1500295.0257972819
247158,3211091.207525564
89480,4407425.069538555
185957,1157329.7830669289
294163,1241743.257799306
29479,1299283.8932859367
244411,1477749.9566790601
245712,1169409.6862709217
119542,3884152.190765993
83105,1796067.8849688133
169980,1691400.6272083353
271769,2483818.351535984
269409,1770279.1273556543
249760,1537614.4893654417
32693,5911368.942224446
287963,5204964.863674852
202077,2734011.573414962
211884,1674229.7997182983
231947,1200818.8451197096
87646,5043979.728309654
10182,2323176.91745968
61752,1292716.781520998
164058,1121956.415881251
36716,1234250.9947982759
208607,1589024.8208298055
117087,3561994.7935756594
41455,1186127.9668353554
122144,2112835.223314174
69674,2729839.716850077
87198,1195937.3705621178
273355,730250.1136607477
168485,1208914.2017475043
265248,2853382.6086238814
167075,2485371.166328069
227366,4610147.534399683
88082,487544.9927927348
203409,1739777.0309515437
252813,4756378.939373343
286030,1224065.952104771
241223,446709.6594911338
100594,4764884.519750572
110792,1180083.9077101205
159531,4690543.989742972
18683,1843371.8883211643
290868,1432335.4657975347
103757,1275723.2371149056
235942,1127228.3367899875
155018,4268823.689728934
80968,3620345.8218651228
259699,3105582.6920932676
32123,1555554.7931776913
152368,1691467.6681201837
138857,2541900.934858554
210613,1186985.5272374605
262089,1661688.0328168648
123381,3945968.8164586914
106531,2675587.5116098607
203230,3803160.8855251884
118793,1103500.8004017505
294620,512626.57691022137
256608,2141610.488363345
194213,1441671.5600678152
74895,7271640.166291091
201525,2417073.7954587983
213744,4647161.789069015
294449,2784066.7441317416
179805,879703.9050813467
193188,1584265.9073842743
143526,1879668.1688372048
26718,1560144.9456852323
93208,1152135.4959723926
61427,6159820.094077552
298591,4563212.751463272
183136,2300064.295402127
120464,1484193.593025014
127683,1260868.4828172214
257943,1130117.3255688692
89085,5155543.119019921
96839,1693882.2878923663
218578,1107649.6789581198
162362,5370667.704703233
232929,2539031.129395414
111250,2738521.6290041264
154981,4114102.880462801
6226,582176.7693864661
200237,1206469.1440128505
220029,3673197.494083424
246042,1502764.9717626104
28201,1759794.6069053153
267632,1210732.2932996487
267149,5740938.9611294875
241076,1496303.09181615
18045,1047008.2558282486
254761,5277199.995877823
402,2270796.446065006
118729,1683236.0473133302
41324,4330635.473539079
214781,2084614.7775247314
148179,3451138.454412354
71720,6625689.240611852
168845,1428003.3718915489
23242,1750415.9721345857
277485,1125320.389658214
82903,2767069.4905178053
50306,5250547.3879373325
261470,2658240.215002317
28793,1259226.8697617485
21240,1427358.174916175
4606,3820740.96621706
193462,1849293.9363297306
166301,6924178.510309369
38559,6170833.559183019
214254,2364514.9389420655
28330,2919188.3472503205
12391,5705502.008807844
10847,4990465.467313003
12209,4415811.214428255
210318,1233670.9850959708
261623,1160762.025547485
167479,2149910.6944933706
95401,3975348.302524334
38683,3123858.015872611
191281,5358517.349760499
20073,2096105.7501166544
158808,1422971.6410694418
246494,4199537.590704099
152859,885561.5001939047
137468,924598.6217292867
779,2162774.1841791035
227828,1259583.5809456033
150090,2425778.817036725
151564,4401866.323517847
20611,1717463.3609563822
163393,1235914.115397477
241606,1058326.5420989725
86989,2132548.2575842063
242121,4425872.156037958
205774,4099170.626474027
84097,2383485.271803389
175629,775218.3225283324
40460,1250008.7614509168
274756,1925490.9388973694
274811,1743049.9619661847
162191,1323320.986705506
224715,3797813.310744573
122997,1736262.9202760204
208674,2205950.894431064
21740,1553129.6961619523
166156,523103.9415506007
188792,3619242.1329349065
59787,1358571.2571804011
42514,1681209.4770691267
283405,1077060.9245586046
237682,1378144.1683217862
177704,1408521.3741625291
264970,1858817.4965768678
3666,3135091.9297061726
212716,1839164.221472767
22663,3043424.9227783508
97010,1341647.4703256541
46699,1913724.3156881446
75486,3988926.606360006
240480,4487283.024672594
41757,1126851.0819628432
116563,2755739.5324462038
199309,1498015.5607834673
27294,1337862.7796570947
150764,3664386.9338337816
58842,1904680.8737791956
254963,3685865.371405732
138875,7058574.46560152
135564,1204471.8234772398
259189,2954028.1906045335
143442,5124455.718565165
100492,2890514.90040466
281512,1359899.59552802
166593,1781095.1174343792
245478,4428972.415433913
63401,761761.4181553901
231975,1725079.1036553471
220955,1275176.4180617281
135007,1818132.3631370992
87164,1732884.7392947886
265339,1758520.7809356304
59650,2042201.8733291293
220331,4142337.522150156
251845,1156122.796421807
105093,4198782.350421794
221071,6475337.746556368
113514,1519207.660525171
237014,2068132.817676438
94872,1173570.4758371313
3788,1505621.2754845556
206090,1115142.2967831923
296607,4106889.185090804
181389,1560810.0623063573
224212,1467747.7737978008
62572,1167549.0244676692
241066,2220791.0935450634
125012,1314020.1130374502
154949,5385386.3917697705
119359,6005998.888470138
243889,4051748.7714735325
165653,5198505.297536549
170643,2695086.7195369457
256693,474783.51776163396
213936,2763925.4094391717
103854,2191622.7240821403
26410,2551783.8686362947
135713,1776925.4475379821
237983,782572.1464009057
57226,2347845.6516650463
261307,3643193.5525466097
11518,1169498.961057165
82245,1298801.2136317617
97242,5799345.122283883
95102,2473922.9577410524
109680,1315782.0395940635
232996,3853996.9752532262
273024,1512007.8594094578
238136,1062402.7399462336
99548,4793729.528067186
287966,1389755.4027195338
295519,1006335.3485064529
77681,1290473.8420017292
192745,798284.8902404942
193297,1441854.354578942
171591,1108698.9220806467
128093,651174.4028078696
123822,1469218.4195944632
116056,5735869.4737837585
158735,1315265.754686364
75725,2066536.5470886729
35177,697878.1291462698
290735,865621.4644345641
158962,4325683.204337767
272301,2512205.664400632
70376,582417.5532913795
79302,5131069.338846245
157835,1138787.3068674833
136728,1108900.5327885933
209187,3523116.1587740467
281960,2011207.79372461
222915,2200872.1845231904
187155,1733231.112869535
187479,1365102.621365799
216938,1320192.8973796796
273384,1769806.681614686
130532,1196979.2072339358
155648,1379410.6788079524
196616,5000991.462255327
109964,1253950.0838484643
190366,1386086.4477167062
13491,840466.1682279861
100735,1101387.269813247
292072,8011943.834291994
47433,1077963.8530142987
127828,1167821.3697679203
221694,2663610.9474969115
155725,2146963.35150854
4373,1868743.9572067454
54111,1387629.9915435875
71701,2451410.1022295416
257142,1210741.0236603504
108379,1047257.1674396096
160303,1813700.6574897773
31515,1338077.4990770873
254056,1487136.5397406227
141457,1615685.1988923452
263902,656526.8813578549
13988,474650.3242148936
156216,1356649.7164484388
121140,1648308.729136534
141907,1217006.400403508
125371,2720675.9354414763
104548,1174360.9547291708
140031,1136380.0878028949
127181,3398320.2824029224
7802,2362227.2394289817
70114,1678422.5462922845
12415,2055347.179243547
283202,1066772.3753163258
286055,1584098.3507025659
267419,934556.0403144576
298848,762647.6971405147
170195,3964482.6665231134
188577,2039181.1972322983
17850,4402689.48402841
215861,3637414.1718430375
245728,1210936.2014934875
269728,3890591.214803653
236155,1611881.4372088024
13194,1697896.030236938
207014,1839686.669882226
119398,852081.0563966155
238,4722627.753698394
211964,1366020.0076621643
238585,1174029.9619343865
171405,4551916.900648956
677,1409063.2507126802
61668,1326356.051698261
46664,1520011.6161688229
165986,4490872.655172748
34947,1776118.2037301057
78352,1691085.2559192965
255858,476822.79805777565
58365,3525935.6638602037
257170,1388376.7483106265
59389,2779510.7011600537
93235,2462795.038152499
190723,1341967.632363863
158828,1124827.611237537
18522,1445328.850761562
4314,1325705.769662851
206623,1610299.1130749134
216212,7649567.947755639
291365,1876794.8016064458
98168,659370.3138192901
78384,867275.013133688
258133,1154657.5311694846
75734,1844486.2331099615
242601,1099524.7985145873
11369,1407118.6860665923
36664,790337.0883967296
154610,1699062.7414121886
117751,1633437.8708340432
179237,2572057.4202719834
77142,2411602.1641451586
62179,1079575.6910116503
219641,2099891.823929803
8598,5183547.890202912
279529,4810369.23518758
7354,4095787.1868857266
291714,1077795.8532699866
233137,1117152.8393685797
37060,2668743.8817535695
95134,1917088.3158562928
298971,1896029.8746603343
87543,3219164.2543081976
276904,4730100.8398252465
286437,1702806.6143432267
257908,1587538.3300619018
165017,1302628.5030795832
277443,1031083.2092080663
211875,1652684.0216323596
5300,1173440.8468397497
148580,1745212.4048882285
232132,2288690.384446299
113808,2975544.8960508285
25705,542726.5870523803
206594,1607172.1333457953
106498,2412336.7276614285
25988,662391.8219136336
47180,1640516.0091026914
123988,866510.6158352852
96064,2226100.3364525433
772,1070342.572242386
287279,4250075.54730204
26754,4597837.10001869
79399,2199113.066285241
231304,1889252.328516294
255882,5274816.260963794
175353,3556819.3961417233
221623,2193397.070451343
109793,4528986.067456336
180758,1121138.773294083
82851,4576877.204412002
2563,1260998.5187393362
49215,959182.9975332915
3762,2540421.9640783574
191443,1731443.2611066285
286405,4806081.462007026
22398,2692733.135580378
7909,2118295.006742161
274226,902139.3377323534
12751,646994.9293568577
160314,2728643.2893500812
281345,2098990.270539005
92989,1500937.8268158885
196259,2533616.327685576
24470,1444494.8345380274
128998,3762328.3887595315
297617,3177834.0999003984
244730,1550183.70304154
152818,5464513.303225526
194638,1045924.9019010104
80301,1166591.853063025
44203,2470292.6650988334
90830,904502.1285372481
170329,2171889.8207791336
8548,2224771.7172032297
125565,2860366.137783118
209998,1419696.172163712
187987,1521190.4470437854
153041,1418158.4492263524
79217,2351908.7460872103
239688,3457838.402006408
148689,1419898.3475946996
